strain_id	assembly_id	source	source_id	source_reference_id	assembly_level	assembly_name	taxon_id	source_field	matched_strain_id	source_strain_identifiers	source_strain_field	source_organism_id	source_project_id
kgmicrobe.strain:bacdive_5589	ncbi.assembly:GCA_003148645	BACDIVE	bacdive:5589	66792	scaffold	Xanthomarina spongicola DSM 22637	NCBITaxon:570520						
kgmicrobe.strain:bacdive_5589	ncbi.assembly:GCA_003148645.1	GOLD	gold:Ga0057018			Xanthomarina spongicola DSM 22637	NCBITaxon:570520	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22637	DSM 22637	ORGANISM CULTURE COLLECTION ID	gold:Go0103640	gold:Gp0103640
kgmicrobe.strain:bacdive_5589	ncbi.assembly:GCA_003148645.1	GOLD	gold:Ga0057018			Xanthomarina spongicola DSM 22637	NCBITaxon:570520	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22637	DSM 22637	ORGANISM STRAIN	gold:Go0103640	gold:Gp0103640
kgmicrobe.strain:bacdive_5589	ncbi.assembly:GCA_003148645.1	GTDB	gtdb.genome:RS_GCF_003148645.1		Scaffold	ASM314864v1	NCBITaxon:570520	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-22637	DSM 22637	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5589	ncbi.assembly:GCF_003148645.1	GTDB	gtdb.genome:RS_GCF_003148645.1		Scaffold	ASM314864v1	NCBITaxon:570520	accession	kgmicrobe.strain:DSM-22637	DSM 22637	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5590	ncbi.assembly:GCA_000425645	BACDIVE	bacdive:5590	67770	scaffold	Gaetbulibacter saemankumensis DSM 17032	NCBITaxon:1121909						
kgmicrobe.strain:bacdive_5590	ncbi.assembly:GCA_000425645.1	GOLD	gold:Ga0002824			Gaetbulibacter saemankumensis DSM 17032	NCBITaxon:1121909	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17032	DSM 17032	ORGANISM CULTURE COLLECTION ID	gold:Go0013575	gold:Gp0013575
kgmicrobe.strain:bacdive_5590	ncbi.assembly:GCA_000425645.1	GOLD	gold:Ga0002824			Gaetbulibacter saemankumensis DSM 17032	NCBITaxon:1121909	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17032	DSM 17032	ORGANISM STRAIN	gold:Go0013575	gold:Gp0013575
kgmicrobe.strain:bacdive_5590	ncbi.assembly:GCA_000425645.1	GTDB	gtdb.genome:RS_GCF_000425645.1		Scaffold	ASM42564v1	NCBITaxon:1121909	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17032	DSM 17032	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5590	ncbi.assembly:GCF_000425645.1	GTDB	gtdb.genome:RS_GCF_000425645.1		Scaffold	ASM42564v1	NCBITaxon:1121909	accession	kgmicrobe.strain:DSM-17032	DSM 17032	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5591	ncbi.assembly:GCA_000430645	BACDIVE	bacdive:5591	67770	scaffold	Aquimarina latercula DSM 2041	NCBITaxon:1121006						
kgmicrobe.strain:bacdive_5591	ncbi.assembly:GCA_000430645.1	GOLD	gold:Ga0002082			Aquimarina latercula DSM 2041	NCBITaxon:1121006	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2041	DSM 2041	ORGANISM CULTURE COLLECTION ID	gold:Go0013394	gold:Gp0013394
kgmicrobe.strain:bacdive_5591	ncbi.assembly:GCA_000430645.1	GOLD	gold:Ga0002082			Aquimarina latercula DSM 2041	NCBITaxon:1121006	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-2041	DSM 2041	ORGANISM STRAIN	gold:Go0013394	gold:Gp0013394
kgmicrobe.strain:bacdive_5591	ncbi.assembly:GCA_000430645.1	GTDB	gtdb.genome:RS_GCF_000430645.1		Scaffold	ASM43064v1	NCBITaxon:1121006	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-2041	DSM 2041	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5591	ncbi.assembly:GCF_000430645.1	GTDB	gtdb.genome:RS_GCF_000430645.1		Scaffold	ASM43064v1	NCBITaxon:1121006	accession	kgmicrobe.strain:DSM-2041	DSM 2041	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5592	ncbi.assembly:GCA_004216895	BACDIVE	bacdive:5592	66792	scaffold	Aquimarina brevivitae DSM 17196	NCBITaxon:323412						
kgmicrobe.strain:bacdive_5592	ncbi.assembly:GCA_004216895.1	GOLD	gold:Ga0310459			Aquimarina brevivitae DSM 17196	NCBITaxon:323412	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17196	DSM 17196	ORGANISM CULTURE COLLECTION ID	gold:Go0013393	gold:Gp0325685
kgmicrobe.strain:bacdive_5592	ncbi.assembly:GCA_004216895.1	GOLD	gold:Ga0310459			Aquimarina brevivitae DSM 17196	NCBITaxon:323412	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17196	DSM 17196	ORGANISM STRAIN	gold:Go0013393	gold:Gp0325685
kgmicrobe.strain:bacdive_5592	ncbi.assembly:GCA_004216895.1	GTDB	gtdb.genome:RS_GCF_004216895.1		Scaffold	ASM421689v1	NCBITaxon:323412	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17196	DSM 17196	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5592	ncbi.assembly:GCF_004216895.1	GTDB	gtdb.genome:RS_GCF_004216895.1		Scaffold	ASM421689v1	NCBITaxon:323412	accession	kgmicrobe.strain:DSM-17196	DSM 17196	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5593	ncbi.assembly:GCA_008124785	BACDIVE	bacdive:5593	67770	contig	Aquimarina intermedia DSM 17527	NCBITaxon:350814						
kgmicrobe.strain:bacdive_5593	ncbi.assembly:GCA_008124785.1	GOLD	gold:Ga0131189			Aquimarina intermedia DSM 17527	NCBITaxon:350814	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17527	DSM 17527	ORGANISM CULTURE COLLECTION ID	gold:Go0026304	gold:Gp0148782
kgmicrobe.strain:bacdive_5593	ncbi.assembly:GCA_008124785.1	GOLD	gold:Ga0131189			Aquimarina intermedia DSM 17527	NCBITaxon:350814	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-17527	DSM 17527	ORGANISM STRAIN	gold:Go0026304	gold:Gp0148782
kgmicrobe.strain:bacdive_5593	ncbi.assembly:GCA_008124785.1	GTDB	gtdb.genome:RS_GCF_008124785.1		Contig	ASM812478v1	NCBITaxon:350814	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-17527	DSM 17527	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5593	ncbi.assembly:GCF_008124785.1	GTDB	gtdb.genome:RS_GCF_008124785.1		Contig	ASM812478v1	NCBITaxon:350814	accession	kgmicrobe.strain:DSM-17527	DSM 17527	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_000430665	BACDIVE	bacdive:5594	66792	scaffold	Aquimarina muelleri DSM 19832	NCBITaxon:1121007						
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_000430665.1	GOLD	gold:Ga0002703			Aquimarina muelleri DSM 19832	NCBITaxon:1121007	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19832	DSM 19832	ORGANISM CULTURE COLLECTION ID	gold:Go0013395	gold:Gp0013395
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_000430665.1	GOLD	gold:Ga0002703			Aquimarina muelleri DSM 19832	NCBITaxon:1121007	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19832	DSM 19832	ORGANISM STRAIN	gold:Go0013395	gold:Gp0013395
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_000430665.1	GTDB	gtdb.genome:RS_GCF_000430665.1		Scaffold	ASM43066v1	NCBITaxon:1121007	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-19832	DSM 19832	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_014651355	BACDIVE	bacdive:5594	66792	scaffold	Aquimarina muelleri KCTC 12285	NCBITaxon:279356						
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_014651355.1	GOLD	gold:Ga0558745			Aquimarina muelleri KCTC 12285	NCBITaxon:279356	AP GENBANK.assemblyAccession	kgmicrobe.strain:KCTC-12285	KCTC 12285	ORGANISM CULTURE COLLECTION ID	gold:Go0600315	gold:Gp0656230
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_014651355.1	GOLD	gold:Ga0558745			Aquimarina muelleri KCTC 12285	NCBITaxon:279356	AP GENBANK.assemblyAccession	kgmicrobe.strain:KCTC-12285	KCTC 12285	ORGANISM STRAIN	gold:Go0600315	gold:Gp0656230
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCA_014651355.1	GTDB	gtdb.genome:RS_GCF_014651355.1		Scaffold	ASM1465135v1	NCBITaxon:279356	ncbi_genbank_assembly_accession	kgmicrobe.strain:KCTC-12285	KCTC 12285	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCF_000430665.1	GTDB	gtdb.genome:RS_GCF_000430665.1		Scaffold	ASM43066v1	NCBITaxon:1121007	accession	kgmicrobe.strain:DSM-19832	DSM 19832	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5594	ncbi.assembly:GCF_014651355.1	GTDB	gtdb.genome:RS_GCF_014651355.1		Scaffold	ASM1465135v1	NCBITaxon:279356	accession	kgmicrobe.strain:KCTC-12285	KCTC 12285	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5595	ncbi.assembly:GCA_900141785	BACDIVE	bacdive:5595	66792	scaffold	Aquimarina spongiae DSM 22623	NCBITaxon:570521						
kgmicrobe.strain:bacdive_5595	ncbi.assembly:GCA_900141785.1	GOLD	gold:Ga0070582			Aquimarina spongiae DSM 22623	NCBITaxon:570521	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22623	DSM 22623	ORGANISM CULTURE COLLECTION ID	gold:Go0026086	gold:Gp0112984
kgmicrobe.strain:bacdive_5595	ncbi.assembly:GCA_900141785.1	GOLD	gold:Ga0070582			Aquimarina spongiae DSM 22623	NCBITaxon:570521	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-22623	DSM 22623	ORGANISM STRAIN	gold:Go0026086	gold:Gp0112984
kgmicrobe.strain:bacdive_5595	ncbi.assembly:GCA_900141785.1	GTDB	gtdb.genome:RS_GCF_900141785.1		Scaffold	IMG-taxon 2622736502 annotated assembly	NCBITaxon:570521	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-22623	DSM 22623	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5595	ncbi.assembly:GCF_900141785.1	GTDB	gtdb.genome:RS_GCF_900141785.1		Scaffold	IMG-taxon 2622736502 annotated assembly	NCBITaxon:570521	accession	kgmicrobe.strain:DSM-22623	DSM 22623	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5596	ncbi.assembly:GCA_000255455	BACDIVE	bacdive:5596	66792	scaffold	Aquimarina agarilytica ZC1	NCBITaxon:620914						
kgmicrobe.strain:bacdive_5596	ncbi.assembly:GCA_000255455	GOLD	gold:Ga0020810			Aquimarina agarilytica ZC1	NCBITaxon:620914	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-107695	NBRC 107695	ORGANISM CULTURE COLLECTION ID	gold:Go0023445	gold:Gp0023445
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCA_001678675	BACDIVE	bacdive:5597	66792	contig	Gelidibacter algens ACAM 536	NCBITaxon:49280						
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCA_003259265	BACDIVE	bacdive:5597	66792	scaffold	Gelidibacter algens DSM 12408	NCBITaxon:49280						
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCA_003259265.1	GOLD	gold:Ga0056998			Gelidibacter algens DSM 12408	NCBITaxon:49280	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-12408	DSM 12408	ORGANISM CULTURE COLLECTION ID	gold:Go0103641	gold:Gp0103641
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCA_003259265.1	GOLD	gold:Ga0056998			Gelidibacter algens DSM 12408	NCBITaxon:49280	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-12408	DSM 12408	ORGANISM STRAIN	gold:Go0103641	gold:Gp0103641
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCA_003259265.1	GTDB	gtdb.genome:RS_GCF_003259265.1		Scaffold	ASM325926v1	NCBITaxon:49280	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-12408	DSM 12408	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5597	ncbi.assembly:GCF_003259265.1	GTDB	gtdb.genome:RS_GCF_003259265.1		Scaffold	ASM325926v1	NCBITaxon:49280	accession	kgmicrobe.strain:DSM-12408	DSM 12408	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5598	ncbi.assembly:GCA_000423005	BACDIVE	bacdive:5598	66792	scaffold	Gelidibacter mesophilus DSM 14095	NCBITaxon:1121912						
kgmicrobe.strain:bacdive_5598	ncbi.assembly:GCA_000423005.1	GOLD	gold:Ga0002054			Gelidibacter mesophilus DSM 14095	NCBITaxon:1121912	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-14095	DSM 14095	ORGANISM CULTURE COLLECTION ID	gold:Go0013578	gold:Gp0013578
kgmicrobe.strain:bacdive_5598	ncbi.assembly:GCA_000423005.1	GOLD	gold:Ga0002054			Gelidibacter mesophilus DSM 14095	NCBITaxon:1121912	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-14095	DSM 14095	ORGANISM STRAIN	gold:Go0013578	gold:Gp0013578
kgmicrobe.strain:bacdive_5598	ncbi.assembly:GCA_000423005.1	GTDB	gtdb.genome:RS_GCF_000423005.1		Scaffold	ASM42300v1	NCBITaxon:1121912	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-14095	DSM 14095	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5598	ncbi.assembly:GCF_000423005.1	GTDB	gtdb.genome:RS_GCF_000423005.1		Scaffold	ASM42300v1	NCBITaxon:1121912	accession	kgmicrobe.strain:DSM-14095	DSM 14095	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_002723935	BACDIVE	bacdive:56	67770	contig	Gluconobacter cerinus NBRC 3267	NCBITaxon:38307						
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_002723935.1	GOLD	gold:Ga0681652			Gluconobacter asaii NBRC 3267	NCBITaxon:38307	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ORGANISM CULTURE COLLECTION ID	gold:Go0624172	gold:Gp0854560
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_002723935.1	GOLD	gold:Ga0681652			Gluconobacter asaii NBRC 3267	NCBITaxon:38307	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ORGANISM STRAIN	gold:Go0624172	gold:Gp0854560
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_002723935.1	GTDB	gtdb.genome:RS_GCF_002723935.1		Contig	ASM272393v1	NCBITaxon:38307	ncbi_genbank_assembly_accession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_030160155.1	GOLD	gold:Ga0667903			Gluconobacter asaii NBRC 3267	NCBITaxon:38307	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ORGANISM CULTURE COLLECTION ID	gold:Go0624172	gold:Gp0818426
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_030160155.1	GOLD	gold:Ga0667903			Gluconobacter asaii NBRC 3267	NCBITaxon:38307	AP GENBANK.assemblyAccession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ORGANISM STRAIN	gold:Go0624172	gold:Gp0818426
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCA_030160155.1	GTDB	gtdb.genome:RS_GCF_030160155.1		Scaffold	ASM3016015v1	NCBITaxon:38307	ncbi_genbank_assembly_accession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCF_002723935.1	GTDB	gtdb.genome:RS_GCF_002723935.1		Contig	ASM272393v1	NCBITaxon:38307	accession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_56	ncbi.assembly:GCF_030160155.1	GTDB	gtdb.genome:RS_GCF_030160155.1		Scaffold	ASM3016015v1	NCBITaxon:38307	accession	kgmicrobe.strain:NBRC-3267	NBRC 3267	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_560	ncbi.assembly:GCA_001634285	BACDIVE	bacdive:560	66792	complete	Anoxybacillus amylolyticus DSM 15939	NCBITaxon:294699						
kgmicrobe.strain:bacdive_560	ncbi.assembly:GCA_001634285.1	GOLD	gold:Ga0133500			Anoxybacillus amylolyticus DSM 15939	NCBITaxon:294699	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15939	DSM 15939	ORGANISM CULTURE COLLECTION ID	gold:Go0026611	gold:Gp0149700
kgmicrobe.strain:bacdive_560	ncbi.assembly:GCA_001634285.1	GOLD	gold:Ga0133500			Anoxybacillus amylolyticus DSM 15939	NCBITaxon:294699	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15939	DSM 15939	ORGANISM STRAIN	gold:Go0026611	gold:Gp0149700
kgmicrobe.strain:bacdive_560	ncbi.assembly:GCA_001634285.1	GTDB	gtdb.genome:RS_GCF_001634285.1		Complete Genome	ASM163428v1	NCBITaxon:294699	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-15939	DSM 15939	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_560	ncbi.assembly:GCF_001634285.1	GTDB	gtdb.genome:RS_GCF_001634285.1		Complete Genome	ASM163428v1	NCBITaxon:294699	accession	kgmicrobe.strain:DSM-15939	DSM 15939	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5600	ncbi.assembly:GCA_000243235	BACDIVE	bacdive:5600	66792	scaffold	Gillisia limnaea DSM 15749	NCBITaxon:865937						
kgmicrobe.strain:bacdive_5600	ncbi.assembly:GCA_000243235.1	GOLD	gold:Ga0024945			Gillisia limnaea R-8282, DSM 15749	NCBITaxon:865937	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15749	DSM 15749	ORGANISM CULTURE COLLECTION ID	gold:Go0004861	gold:Gp0004861
kgmicrobe.strain:bacdive_5600	ncbi.assembly:GCA_000243235.1	GOLD	gold:Ga0024945			Gillisia limnaea R-8282, DSM 15749	NCBITaxon:865937	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-15749	R-8282, DSM 15749	ORGANISM STRAIN	gold:Go0004861	gold:Gp0004861
kgmicrobe.strain:bacdive_5600	ncbi.assembly:GCA_000243235.1	GTDB	gtdb.genome:RS_GCF_000243235.1		Scaffold	ASM24323v1	NCBITaxon:865937	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-15749	DSM 15749	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5600	ncbi.assembly:GCF_000243235.1	GTDB	gtdb.genome:RS_GCF_000243235.1		Scaffold	ASM24323v1	NCBITaxon:865937	accession	kgmicrobe.strain:DSM-15749	DSM 15749	ncbi_strain_identifiers		
kgmicrobe.strain:bacdive_5601	ncbi.assembly:GCA_003634585	BACDIVE	bacdive:5601	66792	scaffold	Gillisia mitskevichiae DSM 19839	NCBITaxon:270921						
kgmicrobe.strain:bacdive_5601	ncbi.assembly:GCA_003634585.1	GOLD	gold:Ga0131140			Gillisia mitskevichiae DSM 19839	NCBITaxon:270921	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19839	DSM 19839	ORGANISM CULTURE COLLECTION ID	gold:Go0026752	gold:Gp0148775
kgmicrobe.strain:bacdive_5601	ncbi.assembly:GCA_003634585.1	GOLD	gold:Ga0131140			Gillisia mitskevichiae DSM 19839	NCBITaxon:270921	AP GENBANK.assemblyAccession	kgmicrobe.strain:DSM-19839	DSM 19839	ORGANISM STRAIN	gold:Go0026752	gold:Gp0148775
kgmicrobe.strain:bacdive_5601	ncbi.assembly:GCA_003634585.1	GTDB	gtdb.genome:RS_GCF_003634585.1		Scaffold	ASM363458v1	NCBITaxon:270921	ncbi_genbank_assembly_accession	kgmicrobe.strain:DSM-19839	DSM 19839	ncbi_strain_identifiers		
