lpsn_id	name	rank	authority	url	deprecated	status	validly_published	legitimate	is_correct_name	parent_lpsn_id	ncbitaxon_ids	gtdb_ids	type_strain_ids	synonym_of	publications	sequence_accessions
lpsn:793315	Carboxylicivirga linearis	SPECIES	Wang et al. 2015	https://lpsn.dsmz.de/species/carboxylicivirga-linearis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518528	NCBITaxon:1628157	GTDB:s__Carboxylicivirga_linearis	kgmicrobe.strain:KCTC-42254		PMID:26297036|doi:10.1099/ijsem.0.000407|doi:10.1099/ijsem.0.000745	INSDC:KP172527
lpsn:793316	Corticibacter populi	SPECIES	Fang et al. 2015	https://lpsn.dsmz.de/species/corticibacter-populi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518803	NCBITaxon:1550736		kgmicrobe.strain:KCTC-42091		PMID:26296923|doi:10.1099/ijsem.0.000418|doi:10.1099/ijsem.0.000745	INSDC:KM409450
lpsn:793317	Vibrio oceanisediminis	SPECIES	Kang et al. 2015	https://lpsn.dsmz.de/species/vibrio-oceanisediminis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517157	NCBITaxon:1550030		kgmicrobe.strain:JCM-30409		PMID:26296768|doi:10.1099/ijsem.0.000456|doi:10.1099/ijsem.0.000745	INSDC:KM099166
lpsn:793318	Vogesella amnigena	SPECIES	Chen et al. 2015	https://lpsn.dsmz.de/species/vogesella-amnigena	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516903	NCBITaxon:1507449	GTDB:s__Vogesella_amnigena	kgmicrobe.strain:KCTC-42195|kgmicrobe.strain:LMG-28419		PMID:26198352|doi:10.1099/ijsem.0.000467|doi:10.1099/ijsem.0.000745	INSDC:LK056648
lpsn:793319	Winogradskyella litoriviva	SPECIES	Nedashkovskaya et al. 2015	https://lpsn.dsmz.de/species/winogradskyella-litoriviva	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516924	NCBITaxon:1220182	GTDB:s__Winogradskyella_litoriviva	kgmicrobe.strain:KCTC-23972|kgmicrobe.strain:LMG-26984		PMID:26219946|doi:10.1099/ijsem.0.000470|doi:10.1099/ijsem.0.000745	INSDC:JX174421
lpsn:793320	Terrisporobacter petrolearius	SPECIES	Deng et al. 2015	https://lpsn.dsmz.de/species/terrisporobacter-petrolearius	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:518555	NCBITaxon:1460447	GTDB:s__Terrisporobacter_petrolearius	kgmicrobe.strain:JCM-19845		PMID:26297478|doi:10.1099/ijsem.0.000450|doi:10.1099/ijsem.0.000745	INSDC:KJ000015
lpsn:793321	Fusibacter fontis	SPECIES	Fadhlaoui et al. 2015	https://lpsn.dsmz.de/species/fusibacter-fontis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517039	NCBITaxon:1537567		kgmicrobe.strain:DSM-28450|kgmicrobe.strain:JCM-19912		PMID:26296995|doi:10.1099/ijsem.0.000445|doi:10.1099/ijsem.0.000745	INSDC:LM999901
lpsn:793322	Sinimarinibacterium flocculans	SPECIES	Zhang et al. 2015	https://lpsn.dsmz.de/species/sinimarinibacterium-flocculans	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518804	NCBITaxon:985250		kgmicrobe.strain:JCM-17607		PMID:26297652|doi:10.1099/ijsem.0.000452|doi:10.1099/ijsem.0.000745	INSDC:HQ875491
lpsn:793323	Streptomyces sasae	SPECIES	Lee and Whang 2015	https://lpsn.dsmz.de/species/streptomyces-sasae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:1266772	GTDB:s__Streptomyces_sasae	kgmicrobe.strain:NBRC-109809		PMID:26296574|doi:10.1099/ijsem.0.000454|doi:10.1099/ijsem.0.000745	INSDC:HQ267987
lpsn:793324	Sphingomonas vulcanisoli	SPECIES	Lee et al. 2015	https://lpsn.dsmz.de/species/sphingomonas-vulcanisoli	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516629	NCBITaxon:1658060		kgmicrobe.strain:KCTC-42454		PMID:26296342|doi:10.1099/ijsem.0.000414|doi:10.1099/ijsem.0.000745	INSDC:KP859572
lpsn:793325	Spirosoma fluviale	SPECIES	Hatayama and Kuno 2015 emend. García-López et al. 2019	https://lpsn.dsmz.de/species/spirosoma-fluviale	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516637	NCBITaxon:1597977	GTDB:s__Spirosoma_fluviale	kgmicrobe.strain:DSM-29961|kgmicrobe.strain:JCM-30659		PMID:26297023|doi:10.1099/ijsem.0.000433|doi:10.1099/ijsem.0.000745	INSDC:LC019141
lpsn:793326	Streptomyces gilvifuscus	SPECIES	Nguyen and Kim 2015	https://lpsn.dsmz.de/species/streptomyces-gilvifuscus	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:1550617	GTDB:s__Streptomyces_gilvifuscus	kgmicrobe.strain:NBRC-110904		PMID:26297131|doi:10.1099/ijsem.0.000447|doi:10.1099/ijsem.0.000745	INSDC:KM229362
lpsn:793327	Streptomyces olivicoloratus	SPECIES	Nguyen and Kim 2015	https://lpsn.dsmz.de/species/streptomyces-olivicoloratus	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517119	NCBITaxon:1550618		kgmicrobe.strain:NBRC-110901		PMID:26296874|doi:10.1099/ijsem.0.000404|doi:10.1099/ijsem.0.000745	INSDC:KM229359
lpsn:793328	Empedobacter stercoris	SPECIES	Schauss et al. 2015	https://lpsn.dsmz.de/species/empedobacter-stercoris	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515577	NCBITaxon:1628248	GTDB:s__Empedobacter_stercoris	kgmicrobe.strain:CIP-110833|kgmicrobe.strain:LMG-28501		PMID:26228269|doi:10.1099/ijsem.0.000486|doi:10.1099/ijsem.0.000745	INSDC:KP119859
lpsn:793329	Erythrobacter atlanticus	SPECIES	Zhuang et al. 2015	https://lpsn.dsmz.de/species/erythrobacter-atlanticus	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:515598			kgmicrobe.strain:KCTC-42697	lpsn:12952	PMID:26220886|doi:10.1099/ijsem.0.000481|doi:10.1099/ijsem.0.000745	INSDC:KP994305
lpsn:793330	Erwinia iniecta	SPECIES	Campillo et al. 2015	https://lpsn.dsmz.de/species/erwinia-iniecta	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:515596		GTDB:s__Erwinia_iniecta	kgmicrobe.strain:LMG-29091		PMID:26198254|doi:10.1099/ijsem.0.000466|doi:10.1099/ijsem.0.000745	INSDC:KM870781
lpsn:793331	Fabibacter misakiensis	SPECIES	Wong et al. 2015	https://lpsn.dsmz.de/species/fabibacter-misakiensis	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:517230			kgmicrobe.strain:DSM-102187|kgmicrobe.strain:KCTC-32969|kgmicrobe.strain:NBRC-110216	lpsn:7880	PMID:26296998|doi:10.1099/ijsem.0.000405|doi:10.1099/ijsem.0.000745	INSDC:KM502320
lpsn:793332	Flectobacillus rhizosphaerae	SPECIES	Ramaprasad et al. 2015	https://lpsn.dsmz.de/species/flectobacillus-rhizosphaerae	1	legitimate=True; validly published under the ICNP; synonym	1	1	0	lpsn:515642			kgmicrobe.strain:KCTC-42575|kgmicrobe.strain:LMG-28712	lpsn:788125	PMID:26297007|doi:10.1099/ijsem.0.000432|doi:10.1099/ijsem.0.000745	INSDC:LN810638
lpsn:793333	Haliea atlantica	SPECIES	Lin et al. 2015	https://lpsn.dsmz.de/species/haliea-atlantica	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517647	NCBITaxon:1548455		kgmicrobe.strain:JCM-30304		PMID:26296925|doi:10.1099/ijsem.0.000431|doi:10.1099/ijsem.0.000745	INSDC:KM117233
lpsn:793334	Parahaliea mediterranea	SPECIES	(Lucena et al. 2010) Lin et al. 2015	https://lpsn.dsmz.de/species/parahaliea-mediterranea	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518805	NCBITaxon:651086	GTDB:s__Parahaliea_mediterranea	kgmicrobe.strain:DSM-21924		PMID:26296925|doi:10.1099/ijsem.0.000431|doi:10.1099/ijsem.0.000745	INSDC:FN398053
lpsn:793335	Rheinheimera mesophila	SPECIES	Kumar et al. 2015	https://lpsn.dsmz.de/species/rheinheimera-mesophila	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516464	NCBITaxon:1547515		kgmicrobe.strain:DSM-29723		PMID:26220076|doi:10.1099/ijsem.0.000471|doi:10.1099/ijsem.0.000745	INSDC:KM025195
lpsn:793336	Pantoea theicola	SPECIES	Tanaka et al. 2015	https://lpsn.dsmz.de/species/pantoea-theicola	1	legitimate=True; validly published under the ICNP; synonym (and not recommended for medical use)	1	1	0	lpsn:516251			kgmicrobe.strain:DSM-29212|kgmicrobe.strain:NBRC-110557	lpsn:798751	PMID:26297578|doi:10.1099/ijsem.0.000412|doi:10.1099/ijsem.0.000745	INSDC:AB907776
lpsn:793337	Pantoea intestinalis	SPECIES	Prakash et al. 2015	https://lpsn.dsmz.de/species/pantoea-intestinalis	1	legitimate=True; validly published under the ICNP; synonym (and not recommended for medical use)	1	1	0	lpsn:516251			kgmicrobe.strain:DSM-28113	lpsn:798752	PMID:26297006|doi:10.1099/ijsem.0.000419|doi:10.1099/ijsem.0.000745	INSDC:KP326384
lpsn:793338	Paenibacillus physcomitrellae	SPECIES	Zhou et al. 2015	https://lpsn.dsmz.de/species/paenibacillus-physcomitrellae	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516243	NCBITaxon:1619311		kgmicrobe.strain:DSM-29851		PMID:26296580|doi:10.1099/ijsem.0.000428|doi:10.1099/ijsem.0.000745	INSDC:KP334123
lpsn:793339	Kineococcus gypseus	SPECIES	Li et al. 2015	https://lpsn.dsmz.de/species/kineococcus-gypseus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:515883	NCBITaxon:1637102	GTDB:s__Kineococcus_gypseus	kgmicrobe.strain:DSM-27627|kgmicrobe.strain:JCM-31746		PMID:26232950|doi:10.1099/ijsem.0.000478|doi:10.1099/ijsem.0.000745	INSDC:KP205400
lpsn:793340	Lewinella xylanilytica	SPECIES	Sung et al. 2015	https://lpsn.dsmz.de/species/lewinella-xylanilytica	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:517707			kgmicrobe.strain:DSM-29526|kgmicrobe.strain:KCTC-32663		PMID:26297220|doi:10.1099/ijsem.0.000435|doi:10.1099/ijsem.0.000745	INSDC:KJ573521
lpsn:793341	Nocardiopsis oceani	SPECIES	Pan et al. 2015	https://lpsn.dsmz.de/species/nocardiopsis-oceani	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516184	NCBITaxon:1365492		kgmicrobe.strain:DSM-45931|kgmicrobe.strain:JCM-31824		PMID:26297579|doi:10.1099/ijsem.0.000425|doi:10.1099/ijsem.0.000745	INSDC:KF270094
lpsn:793342	Nocardiopsis nanhaiensis	SPECIES	Pan et al. 2015	https://lpsn.dsmz.de/species/nocardiopsis-nanhaiensis	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516184	NCBITaxon:1365493		kgmicrobe.strain:JCM-31823		PMID:26297579|doi:10.1099/ijsem.0.000425	INSDC:KF270095
lpsn:793343	Muribacter muris	SPECIES	(Bisgaard 1988) Nicklas et al. 2015	https://lpsn.dsmz.de/species/muribacter-muris	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:518806	NCBITaxon:67855	GTDB:s__Muribacter_muris	kgmicrobe.strain:ATCC-49577|kgmicrobe.strain:CCUG-16938|kgmicrobe.strain:CCUG-28285|kgmicrobe.strain:CIP-103439|kgmicrobe.strain:DSM-22206|kgmicrobe.strain:NCTC-12432		PMID:26296776|doi:10.1099/ijsem.0.000417|doi:10.1099/ijsem.0.000745	INSDC:AF024526
lpsn:793344	Jatrophihabitans fulvus	SPECIES	Jin et al. 2015 emend. Lee et al. 2018	https://lpsn.dsmz.de/species/jatrophihabitans-fulvus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518334	NCBITaxon:1348469		kgmicrobe.strain:JCM-30448|kgmicrobe.strain:KCTC-33605		PMID:26296765|doi:10.1099/ijsem.0.000443|doi:10.1099/ijsem.0.000745	INSDC:KF056992
lpsn:793345	Kordia zhangzhouensis	SPECIES	Du et al. 2015	https://lpsn.dsmz.de/species/kordia-zhangzhouensis	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517260	NCBITaxon:1620405	GTDB:s__Kordia_zhangzhouensis	kgmicrobe.strain:KCTC-42140		PMID:26297493|doi:10.1099/ijsem.0.000424|doi:10.1099/ijsem.0.000745	INSDC:KP704352
lpsn:793346	Lactobacillus vespulae	SPECIES	Hoang et al. 2015	https://lpsn.dsmz.de/species/lactobacillus-vespulae	1	legitimate=True; validly published under the ICNP; synonym (and not recommended for medical use)	1	1	0	lpsn:517058			kgmicrobe.strain:JCM-19742|kgmicrobe.strain:KCTC-21023	lpsn:10860	PMID:26297032|doi:10.1099/ijsem.0.000420|doi:10.1099/ijsem.0.000745	INSDC:JX863367
lpsn:793347	Pseudomaricurvus alcaniphilus	SPECIES	Seo et al. 2015	https://lpsn.dsmz.de/species/pseudomaricurvus-alcaniphilus	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518543	NCBITaxon:1166482	GTDB:s__Pseudomaricurvus_alcaniphilus	kgmicrobe.strain:JCM-18313		PMID:26297504|doi:10.1099/ijsem.0.000463|doi:10.1099/ijsem.0.000745	INSDC:JQ672628
lpsn:793348	Maritimibacter lacisalsi	SPECIES	Zhong et al. 2015	https://lpsn.dsmz.de/species/maritimibacter-lacisalsi	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517616			kgmicrobe.strain:JCM-30555		PMID:26297482|doi:10.1099/ijsem.0.000437|doi:10.1099/ijsem.0.000745	INSDC:KJ782425
lpsn:793349	Massilia arvi	SPECIES	Singh et al. 2015	https://lpsn.dsmz.de/species/massilia-arvi	0	legitimate=True; validly published under the ICNP; correct name (and explicitly recommended for medical use)	1	1	1	lpsn:516024	NCBITaxon:1536707		kgmicrobe.strain:KCTC-42609		PMID:26220552|doi:10.1099/ijsem.0.000477|doi:10.1099/ijsem.0.000745	INSDC:KJ810584
lpsn:793350	Mesorhizobium acaciae	SPECIES	Zhu et al. 2015	https://lpsn.dsmz.de/species/mesorhizobium-acaciae	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517427	NCBITaxon:1326083		kgmicrobe.strain:JCM-30534		PMID:26296667|doi:10.1099/ijsem.0.000455|doi:10.1099/ijsem.0.000745	INSDC:JQ697665
lpsn:793351	Mesorhizobium waimense	SPECIES	De Meyer et al. 2015	https://lpsn.dsmz.de/species/mesorhizobium-waimense	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517427	NCBITaxon:1300307	GTDB:s__Mesorhizobium_waimense	kgmicrobe.strain:LMG-28228		PMID:26296780|doi:10.1099/ijsem.0.000430|doi:10.1099/ijsem.0.000745	INSDC:MT760337
lpsn:793352	Mesorhizobium cantuariense	SPECIES	De Meyer et al. 2015	https://lpsn.dsmz.de/species/mesorhizobium-cantuariense	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:517427	NCBITaxon:1300275	GTDB:s__Mesorhizobium_cantuariense	kgmicrobe.strain:LMG-28225		PMID:26296780|doi:10.1099/ijsem.0.000430|doi:10.1099/ijsem.0.000745	INSDC:MT760334
lpsn:793353	Salininema proteolyticum	SPECIES	Nikou et al. 2015 emend. Li et al. 2016	https://lpsn.dsmz.de/species/salininema-proteolyticum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518807	NCBITaxon:1607685	GTDB:s__Salininema_proteolyticum	kgmicrobe.strain:LMG-28391		PMID:26219545|doi:10.1099/ijsem.0.000483|doi:10.1099/ijsem.0.000745	INSDC:KP162267
lpsn:793354	Methylocapsa palsarum	SPECIES	Dedysh et al. 2015	https://lpsn.dsmz.de/species/methylocapsa-palsarum	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:516062	NCBITaxon:1612308	GTDB:s__Methylocapsa_palsarum	kgmicrobe.strain:DSM-29914|kgmicrobe.strain:LMG-28715		PMID:26297585|doi:10.1099/ijsem.0.000465|doi:10.1099/ijsem.0.000745	INSDC:KP715289
lpsn:793355	Methylomagnum ishizawai	SPECIES	Khalifa et al. 2015 emend. Frindte et al. 2017	https://lpsn.dsmz.de/species/methylomagnum-ishizawai	0	legitimate=True; validly published under the ICNP; correct name	1	1	1	lpsn:518808	NCBITaxon:1760988	GTDB:s__Methylomagnum_ishizawai	kgmicrobe.strain:DSM-29768|kgmicrobe.strain:JCM-18894|kgmicrobe.strain:KCTC-4681|kgmicrobe.strain:NBRC-109438		PMID:26297568|doi:10.1099/ijsem.0.000451|doi:10.1099/ijsem.0.000745	INSDC:AB669155
