taxon_id	label	rank	parent_id	genetic_code	exact_synonyms	related_synonyms	broad_synonyms	attested_by
NCBITaxon:848	Fusobacterium	GENUS	NCBITaxon:203492	11	Fusibacterium			lpsn|gold
NCBITaxon:849	Fusobacterium gonidiaformans	SPECIES	NCBITaxon:848	11	Fusibacterium gonidiiformans	Actinomyces gonidiaformis|Fusibacterium gonidiaformans|Fusobacterium gonidiaformans (Tunnicliff and Jackson 1925) Moore and Holdeman 1970 (Approved Lists 1980)|Fusobacterium gonidiiformans|Pseudobacterium gonidiaformans|Sphaerophorus gonidiaformans		bacdive|lpsn|gold|madin_etal
NCBITaxon:850	Fusobacterium mortiferum	SPECIES	NCBITaxon:848	11	Fusibacterium mortiferum	"""Spherophorus ridiculosus"" (sic) Prevot 1948|Bacillus mortiferus|Bacillus necroticus|Bacteroides freundii|Clostridium rectum|Fusubacterium ridiculosum|Hiblerillus rectus|Pseudobacterium freundii|Pseudobacterium mortiferum|Pseudobacterium necroticum|Spherophorus freundi|Spherophorus mortiferus|Spherophorus necroticus|Spherophorus ridiculosus"		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:851	Fusobacterium nucleatum	SPECIES	NCBITaxon:848	11	Fusibacterium nucleatum	Corynebacterium fusiforme|Fusiformis fusiformis|Fusiformis nucleatus|Fusobacterium fusiforme|Fusobacterium plauti-vincenti		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:852	Fusobacterium perfoetens	SPECIES	NCBITaxon:848	11	Fusibacterium perfoetens	Bacterium perfoetens|Bacteroides perfoetens|Cocco-Bacillus anaerobius perfoetens|Coccobacillus perfoetens|Pseudobacterium perfoetens|Ristella perfoetens|Sphaerophorus perfoetens		bacdive|lpsn|mediadive|gold
NCBITaxon:853	Faecalibacterium prausnitzii	SPECIES	NCBITaxon:216851	11		Bacillus mucosus anaerobius|Fusobacterium prausnitzii (Hauduroy et al. 1937) Moore and Holdeman 1970 (Approved Lists 1980)		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:854	Fusobacterium russii	SPECIES	NCBITaxon:848	11	Fusibacterium russii	"""Influenzabacillenhnliches anarobes Stabchen"" Russ 1905|Bacteroides russii|Influenzabacillenhnliches anarobes Satbchen"		bacdive|lpsn|gold|madin_etal
NCBITaxon:855	Fusobacterium simiae	SPECIES	NCBITaxon:848	11	Fusibacterium simiae			bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:856	Fusobacterium varium	SPECIES	NCBITaxon:848	11	Fusibacterium pseudonecrophorum|Fusibacterium varium	"""Sphaerophorus pseudonecrophorus"" (Harris and Brown 1927) Prevot 1940|Actinomyces pseudo-necro-phorus|Bacteroides varius|Fusobacterium necrophorum biovar C|Fusobacterium pseudonecrophorum|Pseudobacterium varium|Sphaerophorus varius|Sphaerophorus varius var. sulfitoreductans"		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:858	Fusobacterium necrogenes	SPECIES	NCBITaxon:848	11		Bacillus necrogenes|Fusibacterium necrogenes|Proactinomyces gedanensis var. necrogenes|Pseudobacterium necrogenes|Spherophorus necrogenes		bacdive|lpsn|gold|madin_etal
NCBITaxon:859	Fusobacterium necrophorum	SPECIES	NCBITaxon:848	11	Fusibacterium necrophorum	Acinomyces pseudonecrophorus|Actinomyces necrophorus|Bacillus necrophorus|Bacillus necroseos|Bacillus necrosus|Bacterium necrophorum|Bacteroides necrophorus|Corynebacterium necrophorum|Fusiformis hemolyticus|Fusiformis necrophorus|Necrobacterium necrophorus|Proactinomyces necrophorus|Sphaerophorus necrophorus|Sphaerophorus pseudonecrophorus|Streptothrix necrophorus|Streptothrix necuphtora		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:860	Fusobacterium periodonticum	SPECIES	NCBITaxon:848	11	Fusibacterium periodonticum			bacdive|lpsn|gold|madin_etal
NCBITaxon:861	Fusobacterium ulcerans	SPECIES	NCBITaxon:848	11	Fusibacterium ulcerans			lpsn|gold|madin_etal
NCBITaxon:862	Syntrophomonas	GENUS	NCBITaxon:68298	11		Syntrophomonas McInerney et al. 1982|Syntrophospora		lpsn|gold
NCBITaxon:863	Syntrophomonas wolfei	SPECIES	NCBITaxon:862	11		Syntrophomonas wolfei McInerney et al. 1982		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:864	Pectinatus	GENUS	NCBITaxon:1843491	11				lpsn
NCBITaxon:865	Pectinatus frisingensis	SPECIES	NCBITaxon:864	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:866	Ruminobacter	GENUS	NCBITaxon:83763	11				lpsn
NCBITaxon:867	Ruminobacter amylophilus	SPECIES	NCBITaxon:866	11		Bacteroides amylophilus|Ruminobacter amylophilum		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:868	Cardiobacteriaceae	FAMILY	NCBITaxon:135615	11		Dichelobacter group		
NCBITaxon:869	Dichelobacter	GENUS	NCBITaxon:868	11				lpsn
NCBITaxon:870	Dichelobacter nodosus	SPECIES	NCBITaxon:869	11		Bacteroides nodosus|Fusiformis nodosus|Organism K|Ristella nodosa		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:872	Desulfovibrio	GENUS	NCBITaxon:194924	11		Desulfomonas|Sporovibrio		lpsn|gold
NCBITaxon:873	Desulfocurvibacter africanus	SPECIES	NCBITaxon:2582840	11		Desulfovibrio africanus		lpsn|gold|madin_etal
NCBITaxon:876	Desulfovibrio desulfuricans	SPECIES	NCBITaxon:872	11		Bacillus desulfuricans|Microspira desulfuricans|Spirillum desulfuricans|Vibrio cholinicus		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:878	Solidesulfovibrio fructosivorans	SPECIES	NCBITaxon:2910984	11		Desulfovibrio fructosivorans|Desulfovibrio fructosovorans		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:879	Megalodesulfovibrio gigas	SPECIES	NCBITaxon:2910978	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:880	Maridesulfovibrio salexigens	SPECIES	NCBITaxon:2794998	11		Desulfovibrio salexigens|Microspira aestuarii		lpsn|gold|madin_etal
NCBITaxon:881	Nitratidesulfovibrio vulgaris	SPECIES	NCBITaxon:2802295	11		Desulfovibrio vulgaris		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:882	Nitratidesulfovibrio vulgaris str. Hildenborough	STRAIN	NCBITaxon:881	11	Desulfovibrio vulgaris (STRAIN HILDENBOROUGH)|Desulfovibrio vulgaris ATCC 29579|Desulfovibrio vulgaris subsp. vulgaris (strain Hildenborough)|Desulfovibrio vulgaris subsp. vulgaris ATCC 29579|Desulfovibrio vulgaris subsp. vulgaris str. Hildenborough			gold|madin_etal
NCBITaxon:883	Nitratidesulfovibrio vulgaris str. 'Miyazaki F'	STRAIN	NCBITaxon:881	11	Desulfovibrio vulgaris 'Miyazaki F'|Desulfovibrio vulgaris (strain Miyazaki)			gold|madin_etal
NCBITaxon:885	Desulfovibrio sp.	SPECIES	NCBITaxon:2593640	11				bacdive|mediadive|gold|madin_etal|bactotraits
NCBITaxon:886	Thermodesulfobacterium thermophilum	SPECIES	NCBITaxon:1740	11		Desulfovibrio thermophilus|Thermodesulfobacterium mobile		lpsn|gold|madin_etal
NCBITaxon:888	Desulfobotulus sapovorans	SPECIES	NCBITaxon:48001	11		Desulfovibrio sapovorans		lpsn|gold
NCBITaxon:889	Paucidesulfovibrio longus	SPECIES	NCBITaxon:2910985	11		Desulfovibrio longus		lpsn|gold|madin_etal
NCBITaxon:890	Desulfuromonas	GENUS	NCBITaxon:213421	11				bacdive|lpsn|mediadive|gold|bactotraits
NCBITaxon:891	Desulfuromonas acetoxidans	SPECIES	NCBITaxon:890	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:892	Desulfuromonas sp.	SPECIES	NCBITaxon:2614637	11				bacdive|mediadive
NCBITaxon:893	Desulfobulbus	GENUS	NCBITaxon:213121	11				lpsn|gold
NCBITaxon:894	Desulfobulbus propionicus	SPECIES	NCBITaxon:893	11				bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:895	Desulfobulbus sp.	SPECIES	NCBITaxon:2642396	11				bacdive|mediadive|bactotraits
NCBITaxon:896	Desulfococcus	GENUS	NCBITaxon:2931039	11				lpsn|gold
NCBITaxon:897	Desulfococcus multivorans	SPECIES	NCBITaxon:896	11				lpsn|gold|madin_etal
NCBITaxon:898	Desulfomicrobium	GENUS	NCBITaxon:213116	11				lpsn
NCBITaxon:899	Desulfomicrobium baculatum	SPECIES	NCBITaxon:898	11		Desulfomicrobium baculatum corrig.|Desulfomicrobium baculatus|Desulfovibrio baculatus		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:901	Desulfovibrio piger	SPECIES	NCBITaxon:872	11		Desulfomonas pigra		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:904	Acidaminococcus	GENUS	NCBITaxon:909930	11				lpsn|gold
NCBITaxon:905	Acidaminococcus fermentans	SPECIES	NCBITaxon:904	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:906	Megasphaera	GENUS	NCBITaxon:31977	11		Anaeroglobus|Colibacter		lpsn|gold
NCBITaxon:907	Megasphaera elsdenii	SPECIES	NCBITaxon:906	11		Organism LC|Peptostreptococcus elsdenii|rumen organism LC		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:911	Nitrobacter	GENUS	NCBITaxon:41294	11				lpsn|gold
NCBITaxon:912	Nitrobacter hamburgensis	SPECIES	NCBITaxon:911	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:913	Nitrobacter winogradskyi	SPECIES	NCBITaxon:911	11		Bacillus nirobakter|Bacterium nitrobacter|Nitrobacter agilis		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:914	Nitrosomonas	GENUS	NCBITaxon:206379	11				lpsn|gold
NCBITaxon:915	Nitrosomonas europaea	SPECIES	NCBITaxon:914	11		Bacterium nitrosomonas|Planococcus europaeus|Pseudomonas europaea		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:916	Nitrosomonas eutropha	SPECIES	NCBITaxon:914	11				bacdive|mediadive|gold|madin_etal
NCBITaxon:917	Nitrosomonas marina	SPECIES	NCBITaxon:914	11				gold
NCBITaxon:919	Thiobacillus	GENUS	NCBITaxon:2008790	11				lpsn|gold
NCBITaxon:920	Acidithiobacillus ferrooxidans	SPECIES	NCBITaxon:119977	11		Ferrobacillus ferrooxidans|Ferrobacillus sulfooxidans|Thiobacillus ferrooxidans		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:921	Ancylobacter novellus	SPECIES	NCBITaxon:99	11		Starkeya novella|Thiobacillus novellus Starkey 1934 (Approved Lists 1980)		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:923	Guyparkeria hydrothermalis	SPECIES	NCBITaxon:2035712	11		Halothiobacillus hydrothermalis|Thiobacillus hydrothermalis		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:924	Thiobacillus sp.	SPECIES	NCBITaxon:2646513	11				gold|madin_etal
NCBITaxon:926	Thiomonas intermedia	SPECIES	NCBITaxon:32012	11		Thiobacillus intermedius		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:927	Halothiobacillus neapolitanus	SPECIES	NCBITaxon:109262	11		Thiobacillus X|Thiobacillus neapolitanus		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:928	Thiomonas perometabolis	SPECIES	NCBITaxon:32012	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:929	Thermithiobacillus tepidarius	SPECIES	NCBITaxon:119979	11		Thiobacillus tepidarius		lpsn|gold|madin_etal
NCBITaxon:930	Acidithiobacillus thiooxidans	SPECIES	NCBITaxon:119977	11		Thiobacillus crenatus|Thiobacillus lobatus|Thiobacillus thermitanus|Thiobacillus thiooxidans|Thiobacillus umbonatus|Thiobacterium thiooxydans		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:931	Thiobacillus thioparus	SPECIES	NCBITaxon:919	11		Bacterium thiocyanoxidans|Bacterium thioparum|Thiobacillus thiocyanoxidans		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:932	Thiomicrospira thyasirae	SPECIES	NCBITaxon:933	11		Thiobacillus thyasiris		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:933	Thiomicrospira	GENUS	NCBITaxon:135616	11		Thialkalimicrobium|Thioalkalimicrobium		lpsn|gold
NCBITaxon:934	Thiomicrospira pelophila	SPECIES	NCBITaxon:933	11				lpsn|gold
NCBITaxon:935	Thiomicrospira sp.	SPECIES	NCBITaxon:2643099	11				bacdive|mediadive
NCBITaxon:936	Thiovulum	GENUS	NCBITaxon:2771471	11				lpsn
NCBITaxon:937	Thiovulum sp.	SPECIES	NCBITaxon:2639385	11				gold
NCBITaxon:939	Hydrogenobacter	GENUS	NCBITaxon:64898	11	Caldariibacterium|Caldibacterium|Caldoribacterium|Calidariibacterium|Calidibacterium|Hydrogenibacter	Calderobacterium		lpsn|gold
NCBITaxon:940	Hydrogenobacter thermophilus	SPECIES	NCBITaxon:939	11				lpsn|gold|madin_etal
NCBITaxon:942	Anaplasmataceae	FAMILY	NCBITaxon:766	11				
NCBITaxon:943	Ehrlichia	GENUS	NCBITaxon:942	11		"Cowdria|Ehrlichia (subgen. Cowdria)|Kurlovia|Nicollea|Rickettsia (subgen. Ehrlichia)|possibly ""Donatienella"" Rousselot 1948"		lpsn
NCBITaxon:944	Ehrlichia canis	SPECIES	NCBITaxon:106178	11		Ehrlichia (Rickettsia) canis|Ehrlichia canis (Donatien and Lestoquard 1935) Moshkovski 1945 (Approved Lists 1980)|Kurlovia (Ehrlichia) canis|Nicollea canis		lpsn|gold|madin_etal
NCBITaxon:945	Ehrlichia chaffeensis	SPECIES	NCBITaxon:106178	11				bacdive|lpsn|madin_etal
NCBITaxon:947	Ehrlichia ewingii	SPECIES	NCBITaxon:106178	11				lpsn|gold|madin_etal
NCBITaxon:948	Anaplasma phagocytophilum	SPECIES	NCBITaxon:106179	11	agent of human granulocytic ehrlichiosis	Anaplasma phagocytophila|Cytoecetes bovis|Cytoecetes phagocytophila|Ehrlichia equi|Ehrlichia phagocytophila (Foggie 1949) Philip 1962 (Approved Lists 1980)|Ehrlichia sp. 'HGE agent'|HGE agent|Rickettsia phagocytophila ovis|human granulocytic Ehrlichia		lpsn|gold|madin_etal
NCBITaxon:949	Anaplasma platys	SPECIES	NCBITaxon:768	11		Ehrlichia platys		gold|madin_etal
NCBITaxon:950	Neorickettsia risticii	SPECIES	NCBITaxon:33993	11	Potomac horse fever agent|equine monocytic ehrlichiosis agent	Ehrlichia risticii		bacdive|gold|madin_etal
NCBITaxon:951	Ehrlichia sennetsu	SPECIES	NCBITaxon:106178	11		"""Neorickettsia sennetsu"" (Misao and Kobayashi 1956) Dumler et al. 2001|Rickettsia sennetsu"		bacdive|lpsn|madin_etal
NCBITaxon:952	Wolbachieae	TRIBE	NCBITaxon:942	11				
NCBITaxon:953	Wolbachia	GENUS	NCBITaxon:952	11				lpsn
NCBITaxon:954	Francisella persica	SPECIES	NCBITaxon:262	11		Wolbachia persica		lpsn|gold
NCBITaxon:955	Wolbachia pipientis	SPECIES	NCBITaxon:953	11				lpsn|gold|madin_etal
NCBITaxon:956	Wolbachia sp.	SPECIES	NCBITaxon:2640676	11				gold
NCBITaxon:958	Bdellovibrio	GENUS	NCBITaxon:213483	11				lpsn|gold
NCBITaxon:959	Bdellovibrio bacteriovorus	SPECIES	NCBITaxon:958	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:960	Bacteriovorax stolpii	SPECIES	NCBITaxon:146784	11		Bacteriolyticum stolpii|Bdellovibrio stolpii		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:963	Herbaspirillum	GENUS	NCBITaxon:75682	11	Herbispirillum			lpsn|gold
NCBITaxon:964	Herbaspirillum seropedicae	SPECIES	NCBITaxon:963	11	Herbaspirillum seropedicense|Herbispirillum seropedicense			bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:965	Oceanospirillum	GENUS	NCBITaxon:135620	11				lpsn
NCBITaxon:966	Oceanospirillum linum	SPECIES	NCBITaxon:965	11		Spirillum linum		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:967	Spirillum	GENUS	NCBITaxon:119068	11				lpsn
NCBITaxon:968	Spirillum volutans	SPECIES	NCBITaxon:967	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:970	Selenomonas	GENUS	NCBITaxon:1843491	11				lpsn|gold
NCBITaxon:971	Pseudoselenomonas ruminantium	SPECIES	NCBITaxon:3713899	11		Selenomastix ruminantium|Selenomonas ruminantium (Certes 1889) Wenyon 1926 (Approved Lists 1980)|Spirillum ruminantium		lpsn|gold|madin_etal
NCBITaxon:972	Halanaerobiaceae	FAMILY	NCBITaxon:53433	11		Haloanaerobiaceae		
NCBITaxon:973	Sporohalobacter	GENUS	NCBITaxon:53434	11				lpsn
NCBITaxon:974	Sporohalobacter lortetii	SPECIES	NCBITaxon:973	11		Clostridium lortetii		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:976	Bacteroidota	PHYLUM	NCBITaxon:68336	11	BCF group|Bacteroides-Cytophaga-Flexibacter group|CFB group|CFB group bacteria|Cytophaga-Flexibacter-Bacteroides phylum	"""Bacteroidota"" Whitman et al. 2018|Bacteroidetes|CFB group bacteria|Sphingobacteria"		gold
NCBITaxon:978	Cytophaga	GENUS	NCBITaxon:89373	11		Promyxobacterium		bacdive|lpsn
NCBITaxon:979	Cellulophaga lytica	SPECIES	NCBITaxon:104264	11		Cytophaga lytica		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:981	Persicobacter diffluens	SPECIES	NCBITaxon:59740	11		Cytophaga diffluens		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:982	Saccharicrinis fermentans	SPECIES	NCBITaxon:1618113	11		Cytophaga fermentans		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:983	Flavobacterium flevense	SPECIES	NCBITaxon:237	11		Cytophaga flevensis		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:984	Pedobacter heparinus	SPECIES	NCBITaxon:84567	11		Cytophaga heparina|Flavobacterium heparinum|Sphingobacterium heparinum		lpsn|gold|madin_etal
NCBITaxon:985	Cytophaga hutchinsonii	SPECIES	NCBITaxon:978	11				lpsn|gold|madin_etal
NCBITaxon:986	Flavobacterium johnsoniae	SPECIES	NCBITaxon:237	11		Cytophaga johnsonae|Cytophaga johnsonii|Vegetative myxobacteria Johnson 1932		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:987	Aquimarina latercula	SPECIES	NCBITaxon:290174	11		Cytophaga latercula|Stanierella latercula		lpsn|gold|madin_etal
NCBITaxon:988	Leeuwenhoekiella marinoflava	SPECIES	NCBITaxon:283735	11		Cytophaga marinoflava (ex Colwell et al. 1966) Reichenbach 1989|Leeuwenhoekiella marinoflava (Reichenbach 1989 ex Colwell et al. 1966) Nedashkovskaya et al. 2005		lpsn|gold
NCBITaxon:989	Marinilabilia salmonicolor	SPECIES	NCBITaxon:59738	11		Cytophaga salmonicolor		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:990	Breznakibacter xylanolyticus	SPECIES	NCBITaxon:2762384	11		Breznakibacter xylanolyticus (Haack and Breznak 1993) Garcia-Lopez et al. 2020|Cytophaga xylanolytica		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:991	Flavobacterium hydatis	SPECIES	NCBITaxon:237	11		Cytophaga aquatilis		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:992	Flexibacter	GENUS	NCBITaxon:2762284	11				lpsn
NCBITaxon:995	Solitalea canadensis	SPECIES	NCBITaxon:929509	11		Flexibacter canadensis		lpsn|gold|madin_etal
NCBITaxon:996	Flavobacterium columnare	SPECIES	NCBITaxon:237	11		Chondrococcus columnaris|Cytophaga columnaris|Flavobacterium columnare (Bernardet and Grimont 1989) Bernardet et al. 1996|Flexibacter columnaris|Flexibacter columnaris (ex Davis 1922) Bernardet and Grimont 1989		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:997	Eisenibacter elegans	SPECIES	NCBITaxon:1937963	11		Flexibacter elegans		lpsn|gold|madin_etal
NCBITaxon:998	Flexibacter flexilis	SPECIES	NCBITaxon:992	11				lpsn|gold|madin_etal
NCBITaxon:999	Bernardetia litoralis	SPECIES	NCBITaxon:1937972	11		Bernardetia litoralis (Lewin 1969) Hahnke et al. 2017|Flexibacter litoralis		lpsn|gold|madin_etal
NCBITaxon:1001	Garritya polymorpha	SPECIES	NCBITaxon:1937995	11		Flexibacter polymorphus		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1002	Hugenholtzia roseola	SPECIES	NCBITaxon:1937999	11		Flexibacter roseolus		bacdive|lpsn|gold|madin_etal
NCBITaxon:1003	Thermoflexibacter ruber	SPECIES	NCBITaxon:1938003	11		Flexibacter ruber		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1004	Chitinophaga sancti	SPECIES	NCBITaxon:79328	11		Flexibacter sancti|Flexibacter santosii		bacdive|lpsn|gold|madin_etal
NCBITaxon:1005	Flexibacter sp.	SPECIES	NCBITaxon:2628082	11				bacdive|mediadive|bactotraits
NCBITaxon:1006	Marivirga tractuosa	SPECIES	NCBITaxon:869806	11		Flexibacter tractuosus|Microscilla tractuosa		bacdive|lpsn|gold|madin_etal
NCBITaxon:1007	Saprospira	GENUS	NCBITaxon:89374	11				lpsn
NCBITaxon:1008	Saprospira grandis	SPECIES	NCBITaxon:1007	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1010	Sphingobacterium mizutaii	SPECIES	NCBITaxon:28453	11		CDC group II-I|Flavobacterium mizutaii		bacdive|lpsn|gold|madin_etal
NCBITaxon:1011	Sporocytophaga	GENUS	NCBITaxon:89373	11				lpsn
NCBITaxon:1013	Weeksella	GENUS	NCBITaxon:2762318	11				lpsn
NCBITaxon:1014	Weeksella virosa	SPECIES	NCBITaxon:1013	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1015	Bergeyella zoohelcum	SPECIES	NCBITaxon:59735	11		Weeksella zoohelcum|group IIj		bacdive|lpsn|gold|madin_etal
NCBITaxon:1016	Capnocytophaga	GENUS	NCBITaxon:49546	11		Sphaerocytophaga		lpsn|gold
NCBITaxon:1017	Capnocytophaga gingivalis	SPECIES	NCBITaxon:1016	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1018	Capnocytophaga ochracea	SPECIES	NCBITaxon:1016	11		Bacteroides ochraceus|Fusiformis nucleatus var. ochraceus|Ristella ochraceus		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1019	Capnocytophaga sputigena	SPECIES	NCBITaxon:1016	11				bacdive|lpsn|gold|madin_etal
NCBITaxon:1021	Beggiatoa	GENUS	NCBITaxon:135617	11		Beggiatoaea|Beggiatonia		lpsn|gold
NCBITaxon:1022	Beggiatoa alba	SPECIES	NCBITaxon:1021	11		Beggiatoa punctata|Beggiatoa sp. B18LD|Oscillatoria alba		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1023	Microscilla	GENUS	NCBITaxon:1937962	11				lpsn
NCBITaxon:1025	Flammeovirga arenaria	SPECIES	NCBITaxon:59739	11		Microscilla arenaria		bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1026	Marinoscillum furvescens	SPECIES	NCBITaxon:643701	11		Microscilla furvescens		lpsn|gold|madin_etal
NCBITaxon:1027	Microscilla marina	SPECIES	NCBITaxon:1023	11				lpsn|gold|madin_etal
NCBITaxon:1028	Marivirga sericea	SPECIES	NCBITaxon:869806	11		Microscilla sericea		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1030	Thiothrix	GENUS	NCBITaxon:135617	11				lpsn|gold
NCBITaxon:1031	Thiothrix nivea	SPECIES	NCBITaxon:1030	11		Beggiatoa nivea		lpsn|gold|madin_etal
NCBITaxon:1032	Thiothrix sp.	SPECIES	NCBITaxon:2636184	11				bacdive|mediadive
NCBITaxon:1033	Afipia	GENUS	NCBITaxon:41294	11		Afipia Brenner et al. 1992|Oligotropha		lpsn|gold
NCBITaxon:1034	Afipia clevelandensis	SPECIES	NCBITaxon:1033	11				lpsn|gold|madin_etal
NCBITaxon:1035	Afipia felis	SPECIES	NCBITaxon:1033	11	cat scratch disease bacillus			bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
NCBITaxon:1041	Erythrobacter	GENUS	NCBITaxon:2800788	11				lpsn|gold
NCBITaxon:1042	Erythrobacter sp.	SPECIES	NCBITaxon:2633097	11				bacdive|mediadive|gold
NCBITaxon:1044	Erythrobacter longus	SPECIES	NCBITaxon:1041	11				bacdive|lpsn|mediadive|gold|madin_etal
NCBITaxon:1046	Chromatiaceae	FAMILY	NCBITaxon:135613	11	purple sulfur bacteria			gold
NCBITaxon:1047	Chromatium	GENUS	NCBITaxon:1046	11		"""Monas"" Muller 1786|Monas|Rhabdomonas"		lpsn
NCBITaxon:1048	Marichromatium gracile	SPECIES	NCBITaxon:85076	11		Chromatium gracile		bacdive|lpsn|mediadive|gold|madin_etal|bactotraits
